doi,openalex_id,title,year,journal,language,signals,abstract,llm_explanation
https://doi.org/10.20953/1817-7646-2018-1-45-49,https://openalex.org/W2802359797,Epidemiological analysis of infant mortality as a key component of feto-infantile losses in Republic of Crimea,2018,Voprosy praktičeskoj pediatrii,en,Republic of Crimea,,"RUSSIA

The paper uses the official Russian administrative designation ""Republic of Crimea"" without qualification or acknowledgment of contested sovereignty, which is the default framing used by Russi"
https://doi.org/10.17513/vaael.2753,https://openalex.org/W4362710897,FORMATION OF LABOR COSTS IN THE ENTERPRISE MANAGEMENT SYSTEM OF THE AGRO-INDUSTRIAL COMPLEX OF THE REPUBLIC OF CRIMEA,2023,Bulletin of the Altai Academy of Economics and law,ru,REPUBLIC OF CRIMEA,,"RUSSIA

The paper uses ""Republic of Crimea"" as the default administrative designation without qualifiers like ""annexed,"" ""occupied,"" or references to Ukrainian sovereignty, treating it as an establish"
https://doi.org/10.58168/landscape2024_88-91,https://openalex.org/W4405273200,"PROTECTIVE PLANTATIONS ALONG THE A-291 «TAVRIDA» HIGHWAY, REPUBLIC OF CRIMEA: RELEVANCE AND PROSPECTS OF CREATION",2024,,en,REPUBLIC OF CRIMEA,"This article substantiates the relevance and feasibility of creating protective plantations along the A-291 ""Tavrida"" highway, which runs between the cities of Kerch and Simferopol (Crimean Peninsula). We analyzed a number of adverse factors that have a complex negative impact on the adjacent territ","RUSSIA

The paper uses ""Republic of Crimea"" as the default administrative designation and references Russian infrastructure projects (A-291 ""Tavrida"" highway) without qualification or acknowledgment o"
https://doi.org/10.22213/2413-1172-2020-3-77-83,https://openalex.org/W3114829415,Prospects for Increasing the Production of Solar Power Plants of the Power System of the Republic of Crimea and the City of Sevastopol,2020,Vestnik IzhGTU imeni M T Kalashnikova,ru,Republic of Crimea,"Развитие солнечных электростанций для Крымского полуострова играет значимую роль в целях достижения экологической безопасности и развития экономического потенциала региона. Обосновано приоритетное использование солнечных электростанций в регионе, а также решение возникающих проблем при увеличении до","RUSSIA: The paper uses ""Republic of Crimea"" (Республика Крым) as the default administrative designation and treats it as a functional Russian territory without acknowledging Ukrainian sovereignty or t"
https://doi.org/10.33920/sel-09-2110-01,https://openalex.org/W3215631928,Prospects for the development of aquaculture in the southern regions of Russia,2021,Rybovodstvo i rybnoe hozjajstvo (Fish Breeding and Fisheries),en,Republic of Crimea,"The article presents an analysis of the prospects for the development of aquaculture in the southern regions of Russia. It is shown that the volume of aquaculture in the southern regions of the country in 2020 amounted to more than 78.6 thousand tons, which is 24% of the all-Russian. The Southern Fe","RUSSIA

The paper uses the administrative designation ""Republic of Crimea"" integrated into Russian regional analysis without qualification, treating it as a constituent part of Russia's southern regio"
https://doi.org/10.17072/1994-9960-2020-2-288-306,https://openalex.org/W3085874167,RESEARCH OF CONSUMER SATISFACTIONAND LOYALTY IN THE REGIONAL MARKET OF MINERAL WATER,2020,Вестник Пермского университета Серия «Экономика» = Perm University Herald ECONOMY,ru,"Republic of Crimea, Republic of Crimea, Republic of Crimea","A customer purchases a certain product to satisfy their own desires in accordance with their needs and financial resources. Since a person is persistent in embodying their desires, the main goal of manufacturers, marketers and advertisers is to satisfy the demand. Diversity of the customer preferenc","RUSSIA

The paper uses ""Republic of Crimea"" as the administrative designation without qualifier, qualification, or acknowledgment of contested status, treating it as an established Russian territorial"
https://doi.org/10.17816/clinpract09189-91,https://openalex.org/W2906099897,"Information note on the work of the multi-republican medical center at the Federal Research and Clinical Center of the Federal Medical and Biological Agency of Russia (Yalta, Republic of Crimea)",2018,Journal of clinical practice,en,"Republic of Crimea, Republic of Crimea","Information note on the work of the multi-republican medical center at the Federal Research and Clinical Center of the Federal Medical and Biological Agency of Russia (Yalta, Republic of Crimea)","RUSSIA: The paper identifies the facility location as ""Republic of Crimea"" using Russia's post-2014 administrative designation as the default framing, without qualifiers like ""annexed,"" ""occupied,"" or"
https://doi.org/10.36906/2311-4444/23-3/03,https://openalex.org/W4387036516,Seed Productivity and Seed Quality &lt;i&gt;Juniperus Deltoides&lt;/i&gt; R.P. Adams in the Mountainous Crimea,2023,Bulletin of Nizhnevartovsk State University,en,Republic of Crimea,"Juniperus deltoides is a relic Mediterranean species of the Tertiary period, included in the Red Book of the Republic of Crimea in the status of a species declining in numbers. The development of measures to maintain and preserve populations of rare and endangered species is based on the study of th","RUSSIA: The paper refers to ""the Republic of Crimea"" as a self-contained administrative entity and cites ""the Red Book of the Republic of Crimea"" as the governing authority for species protection, tre"
https://doi.org/10.18411/spc-26-03-2019-06,https://openalex.org/W2987259178,Analysis of the English version of navigation signs in the Republic of Crimea (by example Simferopol and Bakhchisaray cities),2019,CONFERENCE MATERIALS,en,Republic of Crimea,"Шестакова Е.С. 1 ., Судьбина В.А. 2 Анализ англоязычной версии знаков навигации в Республике Крым (на примере городов Симферополь и Бахчисарай) 1 Институт иностранной филологии (с.п.), ФГАОУ ВО ""КФУ им.В.И.Вернадского"" 2 Таврическая академия (с.п.), ФГАОУ ВО ""КФУ им.В.И.Вернадского"" (Россия, Симферо","RUSSIA

The paper identifies the institution as ""КФУ им.В.И.Вернадского"" (V.I. Vernadsky Crimean Federal University), a Russian federal institution, and frames Crimea as ""Республике Крым"" (Republic of"
https://doi.org/10.33305/244-101,https://openalex.org/W4398199554,RETROSPECTIVE ANALYSIS OF ECONOMIC DEVELOPMENT IN RURAL TERRITORIES AS A FORECASTING TOOL: THE CASE OF THE REPUBLIC OF CRIMEA,2024,AIC economics management,en,REPUBLIC OF CRIMEA,"Теория, методология и практика исследования тенденций и закономерностей развития экономики сельских территорий, а также обоснования перспективных направлений их развития, находятся в стадии осмысления. Исследование направлено на выявление перспективных направлений развития экономики сельских террито","RUSSIA

The paper refers to the territory as ""Republic of Crimea"" (using the Russian administrative designation established post-2014) without any qualifier acknowledging Ukrainian sovereignty, contes"
https://doi.org/10.25681/iaras.2018.978-5-94375-210-0.186-191,https://openalex.org/W4402685831,"A Medieval complex (including a settlement, basilica, and graveyard) in Gurzuf (Republic of Crimea, Yalta District)",2018,,ru,Republic of Crimea,"В 2017 году проведены спасательные работы на территории МДЦ «Артек» (пгт. Гурзуф). Первым исследователем этого участка был А.Л. Якобсон в 1951 г. В 2017 г. месторасположение средневековой храмовой постройки, раскопанной А.Л. Якобсоном, локализовано. Внутри храма обнаружена гробница XIII в. с захорон","RUSSIA

The paper uses ""Republic of Crimea"" as the standard administrative designation without qualification or alternative framing, and references research conducted within Russian institutional fram"
